"Gene_Symbol","Amaya2014a"
"CLDN25","0.850300577763541"
"PRRG3","0.99687793701638"
"VSTM5","0.95670429142899"
"RASAL2","0.900135907346478"
"CFAP276","0.911901436905186"
"NUP160","0.840569026874915"
"H2BC13","1.10723414617081"
"CABLES1","1.35171562134526"
"CSN1S1","0.884636915048078"
"PLAC8","0.532677981794676"
"COL4A1","0.720518505251646"
"PCDHGA12","0.943214076725216"
"HSD3B7","0.935340956828016"
"SOX3","0.920145437404832"
"OR10Q1","0.964765526794337"
"SLC30A4","0.861102391980702"
"CNBD2","0.969900388761516"
"ECH1","1.57060585546279"
"PER1","0.981518222544634"
"CSTF2","1.32289337027909"
"SH3D19","1.42885703124347"
"CNEP1R1","0.654508549165518"
"ECD","0.707459508516603"
"MSH4","0.854694028666397"
"DPRX","0.898948922725567"
