"Gene_Symbol","Amaya2014a"
"HES4","0.860473827277787"
"S100A1","1.12461418441448"
"IGSF6","1.00737191180784"
"SEMA3B","1.08838455179226"
"S1PR1","1.01308961745618"
"SIKE1","0.901960409821039"
"TEX10","0.82885063182665"
"TEDC1","0.864039778071283"
"LINC00892","1.02318954864362"
"TRIM40","1.0177350261667"
"TXNDC2","1.14265212052795"
"ZZZ3","0.387202210361837"
"UBL7","1.21734628732506"
"GPR63","1.06196780081564"
"TTN","1.02037490915988"
"TBX1","1.17527653876864"
"CUL3","1.00252919805459"
"DTX4","1.06342753496887"
"IL9","1.06793116691236"
"CORO1B","0.871445227122092"
"TIMM9","1.18729746096987"
"FZD2","0.965481021326379"
"UAP1L1","0.651000556895737"
"ZFAND2B","1.02484887782993"
"ITGBL1","1.04670228025162"
"LINC-PINT","1.01228797745127"
"ERBB4","1.15844216728481"
"OXCT2","1.07685004735168"
"CST11","1.00714124150097"
"SOX10","1.07035987765691"
"NRSN1","1.07201558909548"
"CCL24","1.03541959290366"
"DNAI3","1.07434977912181"
"RNF208","0.997423062124903"
"C6orf62","0.52802508205064"
"HBBP1","1.04975032563587"
"CHFR","0.725267795105281"
"LINC00410","1.12388362029449"
"KIAA1549L","1.12024815506296"
"SCMH1","0.83889001582799"
"NAMPT","0.593686287870877"
"CACNB2","1.11433669709724"
"ATRIP","0.80356325984867"
"HSP90AA6P","1.05479806024966"
"SNORD83A","1.11151732817804"
"USP2","1.00158768046384"
"METTL8","1.02621750921506"
"SMC6","0.704366524476106"
"AGPAT3","0.874852335036548"
"HID1","0.828433350137267"
"MYL12B","1.100120046372"
"ZER1","0.801208583275613"
"NBEAL1","1.09464848490357"
"ATOH8","1.15489558008092"
"NUDT1","0.987195354208727"
"CX3CL1","1.07018993504168"
"LRIG2","0.821408772760307"
"PARD6A","0.948127789284936"
"BCL2L1","0.768673708106433"
"ZDHHC20","0.964938443772677"
"COX6C","1.03129935143959"
"DHFRP3","1.0616716595673"
"RGPD4","1.05593496985359"
"DNAJC5B","1.00911616809783"
"CD1C","1.13515825009445"
"DOK7","0.930006099955713"
"MPP2","0.973913723040513"
"PCDHGA3","1.0935646734812"
"SIRT6","0.973739144562222"
"HMGB2","0.725664862609229"
"ADCY9","0.749723461362959"
"ELK1","0.722193861292502"
"PTPN23","0.763821948149712"
"HAPLN3","1.08660646793388"
"HEYL","0.896713234592993"
"HOXB4","1.04268077041696"
"ZNF24","0.76132464927842"
"TESK2","0.836564551996526"
"ASB13","0.782608187436215"
"LINC01588","1.03554658117276"
"FCGR1A","1.08422374763302"
"KHNYN","0.703174842753419"
"RGL1","1.01073688531921"
"IL18BP","1.02058907481435"
"CCL18","1.07798703086929"
"DIP2C-AS1","1.0674403155513"
"PTF1A","1.09719728731855"
"MPHOSPH9","0.640005383459799"
"ACTN2","1.07656536746827"
"PMCH","1.06751314827621"
"TXN2","1.21934244882885"
"SPANXN1","1.08206488919261"
"PLAC4","1.02706292084585"
"ACRV1","1.05444617314627"
"ZP1","1.10253957182754"
"GML","1.05018930073148"
"KDM6A","0.545086608787933"
"ATAD1","0.4999995368633"
"TMEM120A","1.00180214598314"
"SAP25","0.925505176677318"
"NPSR1","1.12367160128587"
"ATP6V1G2","1.01529734134483"
"FAM172A","0.618331377581375"
"CPSF1","0.837000691816408"
"MRPS31","1.18581723291489"
"EFNB1","0.970290540941128"
"HSPA1L","0.82688321292665"
"TEKT1","1.05358416824392"
"FCHO1","0.901795455371846"
"CHD1","0.604897981871919"
"RASA3","0.914161248830599"
"SLC34A2","1.09817727821683"
"IQCA1","1.09139073094973"
"SDHAP1","1.0613560981034"
"ZDHHC22","1.02233815425154"
"EPB41L4A-AS1","1.20022484344583"
"TMEM175","0.939173081126105"
"RGS7BP","1.06580364567839"
"TMEM272","1.0818888893612"
"SETD5","1.11173013614253"
"HERC6","0.6705715968799"
"KLC1","0.419331734123499"
"RAD9B","1.05638764781537"
"FKBP3","0.857143187611395"
"C15orf48","1.01405255178562"
"ZNF280B","1.00562433731667"
"GPR157","1.10105817108898"
"MPV17L","1.15009212326149"
"TRIM32","0.540131016969325"
"GJD4","1.12518181810605"
"CLDN22","1.06577447062573"
"SLC9B2","1.11803952806713"
"CASK","0.768006274292917"
"ZNF589","0.977967851608283"
"RETREG2","0.868984080151292"
"CAVIN4","1.07711521464696"
"GFY","1.08091772054459"
"BROX","1.02760358435463"
"RANBP2","0.879769730188836"
"CLC","1.04763110838398"
"LENG8","0.975093807396998"
"SCAMP2","1.08394231155019"
"LINC00032","1.07421412901458"
"CT47A6","1.0583464674664"
"KIF7","1.04204626422247"
"TMED2","0.499475341567782"
"ZSCAN18","0.84270287724381"
"SCARA3","1.07500654647184"
"EPHA6","1.10639458138366"
"P2RX3","1.02093329774884"
"SLC27A4","1.05125080948438"
"NUTF2","0.902881374155656"
"TOM1L2","0.982729605000745"
"WDR19","0.771996731958516"
"FAM21EP","1.04182340809952"
"TUT4","0.960097217560769"
"PRPS1L1","1.10073754833911"
"MORN1","1.04756765106057"
"HCP5","0.983272193077207"
"STK24","0.823744658673692"
"RNF138","0.78199680735005"
"ZNF502","1.06269241336763"
"PI4KA","0.668733735161148"
"ZBTB34","0.574409448067064"
"NFAT5","1.12524170957567"
"C19orf25","0.912575667645672"
"SLC7A11","1.09547398617723"
"PURG","1.01191400990586"
"MDM1","0.773588312529511"
"GLYATL1","1.06132086243539"
"ERP27","1.06259915428957"
"C2orf66","1.08678732933549"
"UTRN","1.03453909743494"
"C15orf61","0.849113706726231"
"RIOK2","0.541723331061885"
"RNF181","0.989458156682917"
"PLAC8L1","1.07090015982109"
"SCGB1A1","0.992982426725562"
"CFAP210","1.00405590976861"
"SELENOV","1.08321248045503"
"MRPS22","1.03093662522678"
"STRC","1.10757913864439"
"DCLRE1B","0.589052391201605"
"SCARF2","1.05774520406152"
"CAPNS1","1.01090938217882"
"RPL17","1.14436366669191"
"KLK3","1.02284093322561"
"TNFAIP1","0.607410639539336"
"OR8U3","1.0733096655546"
"ZEB2","1.11758739697548"
"DSG3","1.10359032563766"
"RNASE9","1.09962495872941"
"TRIM27","0.994728954174703"
"SPRTN","0.752813091923282"
"FAM90A14","1.08191470016031"
"DMRTA1","0.903196662435113"
"FLCN","0.978164417300977"
"ING1","1.01300932263143"
"ZMYND12","0.983018907193082"
"SIGLEC10","1.11255151213462"
"INTS6","0.691272542643898"
"CTIF","0.916827775292625"
"UGT3A2","1.03494899958515"
"TIAM1","0.897822333883908"
"SERPINE2","1.01493244265015"
"KLHL18","0.85849276523446"
"GSTA2","1.1050998089536"
"DSP","0.402913338219253"
"THAP12","0.299361033613466"
"GPATCH1","0.99398628861142"
"FAM193B","1.06914080031433"
"METTL3","0.805623759920974"
"UPK1A","1.00408876807218"
"FANCI","0.63362918303003"
"ZNF804A","1.05413261788299"
"P3H4","0.93204270179505"
"SARS2","1.09111086248384"
"NBEA","0.980756885764985"
"ABHD5","0.76294542891272"
"RPS25","1.36470062748335"
"PRLHR","1.09933121341115"
"OR2M7","1.05134170753236"
"CNNM4","0.725924655730822"
"RPF1","1.04202223592399"
"SNAI2","1.09265789244093"
"ZSCAN31","0.80938396372441"
"MRPS21","0.988871784320199"
"ANKRD34B","0.946299156419125"
"SETMAR","1.02156331832799"
"ZNF780A","1.02063464325905"
"LINC00668","1.03149788237338"
"CAPG","1.00249185201458"
"TAF1A","0.997239933423262"
"GSC","1.03920679867262"
"PLAAT1","1.1425708698464"
"CHST11","1.05639907253671"
"ATP2A2","0.434467151787381"
"ROR1","1.07905464611657"
"DEFB131A","1.0591405002774"
"NFE4","1.13640418422278"
"NUCB2","1.01172479459109"
"MMP11","1.08188131544988"
"GTF2E1","0.516154197637113"
"TRNT1","0.529727822751369"
"ELL2","0.94109568112625"
"ADCY7","1.00044706179752"
"WASHC1","0.99436192147335"
"LRRIQ1","1.09017199646701"
"SND1-IT1","1.01084418600703"
"PDE6B","0.963959727167512"
"STAB1","1.08144031978546"
"CDK5RAP2","0.591621635556028"
"RGS1","1.11941572853264"
"DHX9","0.721307119413812"
"NRF1","0.927024925102995"
"KIAA0319L","1.00537938294417"
"CELF6","1.04926958458592"
"KRTAP19-4","1.0557068525563"
"PLAU","1.09130051179439"
"TNPO2","0.750347892524239"
"LINC00482","1.00539016918266"
"MYLIP","0.531743958971572"
"ZBTB7A","0.976207906492972"
"SYNDIG1L","1.0213058450225"
"SLC39A10","0.794151622396989"
"PNLDC1","1.1063516827496"
"GOT1","0.809001667187464"
"ATP10D","1.06561013096065"
"USP9X","0.4130635312513"
"ADAMTS19","0.698942881590319"
"SLC41A1","0.822916069393623"
"ZGLP1","1.03643082957663"
"ACTL9","1.03607806581786"
"TSPAN10","0.995206521317201"
"E2F6","0.458111456471309"
"KATNAL2","0.992326332500508"
"OR2T27","1.14671344577374"
"DUSP29","1.08622834960766"
"SPDYE7P","1.55678094543328"
"CLMP","1.11951509557771"
"LINC00917","1.09202731974263"
"LOC285097","1.08777720092232"
"PRPF38A","0.829177684005127"
"METTL7A","1.00333158985715"
"SPOCK2","1.04979119433097"
"TSKS","1.08943650074685"
"GFRA2","0.999805695450621"
"SNORD28","1.12452967482174"
"ZMYM3","0.549678571880667"
"LTBP1","1.1160774937472"
"GLT1D1","1.03648041238993"
"CCKAR","1.09093152757385"
"RIT1","0.75430620899355"
"ASB12","1.09511114098242"
"TCIM","0.81892519667597"
"TRPA1","1.09717607792565"
"PES1","1.12714308749158"
"BNC2","1.10699078729574"
"NMT2","0.771623188615778"
"LOC652276","0.985614938191551"
"SOHLH1","1.09169667497929"
"SEC24D","0.70855901870085"
"PPP2R3A","0.870924922208736"
"MYOT","1.01379638322009"
"TCEAL8","1.02179215589495"
"ZNF251","0.92230591102051"
"TRPC6","1.06256227955181"
"ZMPSTE24","0.434078371726283"
"CLUHP3","1.26671674048191"
"GPR87","1.07416161186787"
"IP6K1","1.01080071858293"
"TEDC2","0.93737679182318"
"OSBPL2","0.460925353955202"
"DNAJC10","0.977946356182993"
"NOTO","1.08424164591482"
"EPC2","0.988638823129512"
"DUSP5","0.608752309235544"
"ZNF304","0.959405019696461"
"RRP7A","1.22467527672414"
"RUVBL1","1.12215720838532"
"GPR199P","1.1335082984686"
"PARM1","0.875214542259079"
"PCGF6","0.604170762420162"
"ATCAY","1.02109811012871"
"KCNH7","1.11611275127446"
"AK5","1.09804925536246"
"STAC3","1.02303426591212"
"RPS24","1.09244817536455"
"BHMT","1.11730545198418"
"COX19","1.15283824347822"
"RPL24","1.22612901381398"
"HLA-G","1.14721066750937"
"ZYG11B","0.483360607936737"
"SUZ12P1","1.0529899460498"
"FBXO4","0.64606495520439"
"LCE2D","1.08009303679349"
"IGLL1","1.09386401237257"
"THSD7A","1.06048812804457"
"OR14A16","1.01562792129175"
"LOC440300","1.1018940655657"
"FLYWCH1","1.00209318850532"
"TIMM17A","1.0232714559868"
"LOXL2","1.07873443340187"
"RPL27","1.11870897782612"
"SH3RF1","0.771220636153147"
"RBP1","1.05592696389575"
"VPS13D","0.860019064492312"
"SLC26A8","1.13810864997244"
"LIN37","0.982205733648642"
"HECTD3","0.948857272211154"
"SLC1A4","1.03103054336359"
"TRIM6","1.0040136736823"
"MDH1","0.900031253033424"
"CRIP1","1.03981600377764"
"REPS2","1.00050456776599"
"SLC37A2","1.10784245331519"
"ABLIM3","1.01703187656975"
"PRICKLE3","0.936280139640005"
"APCDD1","1.07709742057276"
"HIBCH","0.679195107438803"
"ABO","1.04319254974521"
"UBE2Q2L","1.01311624179787"
"FAM90A27P","1.12660880913492"
"NLRP10","1.06325652669215"
"OR51B5","1.08246147743762"
"NFASC","1.10990095585082"
"SLC25A25-AS1","1.00139833941386"
"FILIP1","1.08235974248427"
"STARD6","1.02433115527229"
"ARSK","1.03110886417361"
"PPIL6","1.06141685030805"
"ERMARD","0.929256701783665"
"SOCS6","0.907607307546248"
"ZNF385B","1.10441523968222"
"STARD3","1.06387698254568"
"SKAP2","0.398305425479732"
"ADAT1","0.577498002516119"
"FMR1NB","1.10716931513513"
"IBA57","1.02388334501333"
"MEOX1","1.12725443306182"
"CIRBP-AS1","0.98937754451525"
"VXN","0.967496405913558"
"ACTR3","0.793453024403612"
"RNF168","1.00426694763451"
"KRTAP10-5","1.02365317426502"
"TSNAXIP1","1.05829364232612"
"SAE1","0.846555368909851"
"CCL20","1.23003958182433"
"PALM3","0.978937337740709"
"NUBP2","1.04796162304393"
"EREG","1.0462740993181"
"LINC02291","1.21848545316333"
"ALKBH5","0.724068739672856"
"GUSBP4","1.04935799478494"
"CPA6","1.0479131950518"
"POLR2J","1.163678044311"
"CCDC85B","0.996203188534505"
"ZNF607","0.978433224820985"
"PODXL2","0.913452474175313"
"CD200R1L","1.20552710431575"
"CBX7","0.863772607974347"
"P3H2","1.09589374929304"
"HMGCR","0.414465903823384"
"RFX6","1.05272148619454"
"SPPL3","0.783595028775514"
"YWHAE","0.994088975863417"
"SMAGP","0.997593716927533"
"MT1M","1.09075597980733"
"FGFR1OP2","0.810546902586537"
"NTPCR","1.03347256773099"
"SRPK2","1.26259321682225"
"CEACAM4","1.22550345668355"
"YTHDF3","0.399037510794889"
"MAGEL2","1.05420307635067"
"OR2AG2","1.0772042192719"
"MLEC","0.431564332671159"
"KIAA0319","0.982534257587136"
"HR","1.00004148896094"
"TSEN54","0.953214448919341"
"RPS6KA5","0.667885043889527"
"CLEC12B","1.05846440880636"
"CYP2B6","1.00730524354163"
"MVD","0.692589619789308"
"GET3","1.08213876202314"
"SCN3A","1.08773733530045"
"NCAPH","0.99397752110034"
"ZFHX4","1.07353015572781"
"SH3RF3","1.11466692266266"
"CBFA2T3","0.905522380474247"
"STAP2","0.983956458886842"
"TMEM35B","1.02085884665888"
"KCNIP2","1.07487548535648"
"NDOR1","1.11408667508885"
"CCDC69","0.99852577939277"
"GFM1","0.506882714179612"
"C1orf198","0.768474867863158"
"SAR1A","0.727914386496557"
"ZNF254","0.776903938450844"
"FAM219B","0.859595822239554"
"BPHL","0.934958474673066"
"CYP27C1","1.04745513875884"
"CNNM1","0.823517182809665"
"RPAP2","1.07618731629441"
"SYT17","1.17869528386908"
"TRIM29","1.10879830887804"
"CRTC2","0.943015854524536"
"SRSF11","0.954417463693988"
"STMN1","0.562238305992958"
"FIBP","0.995586022394583"
"PPM1M","1.00175826585906"
"TOB2P1","1.06680035695958"
"PLEKHG2","0.761816027902128"
"ZC3H8","0.925920215508954"
"KDM8","1.00130407166427"
"SUN3","1.08182133393346"
"ACTL6B","1.0459535296872"
"MICOS10","1.12161697407599"
"AHCY","1.04515913763737"
"TMUB2","0.977271181485399"
"SIRT4","0.904943356258555"
"RSAD2","1.06815822747794"
"XPO4","0.376400789594095"
"NME2","1.13606693332755"
"SALL1","1.11584086001157"
"TNKS","1.01127921902923"
"TLR8","1.08994765912607"
"TXNRD2","1.0029688155346"
"RHEB","0.685149863836512"
"FMNL3","1.1021878006298"
"MAP2K2","0.890121597452892"
"HHIPL1","1.0723250597144"
"MSRB2","0.91515827242158"
"TERF2IP","0.862359264891923"
"ADNP","0.400049052222716"
"CENPI","0.712090174988021"
"RAD54L","0.671495319784895"
"CRABP1","0.994512539573318"
"DYNLRB1","1.16147517331286"
"ZCCHC13","1.08177814928858"
"ZNF573","0.961892521976101"
"ABT1","0.84463638285677"
"PCBP1-AS1","1.08529593324799"
"KBTBD6","0.720411850368214"
"ADCY10P1","1.10971632095058"
"FAM210A","0.720093142848322"
"LOC162137","1.01138777826323"
"IFFO1","1.10478508618435"
"CFP","1.08495230112469"
"TRIP11","0.563058235872361"
"MAP3K10","0.90359876411138"
"ZNF501","1.05655402273908"
"ZNF418","1.04454351244388"
"MEX3C","0.736428171485201"
"ZNF883","1.02205161292694"
"BMT2","1.13058897601638"
"KHDRBS2","1.05393409535265"
"ABCB5","1.11098513185165"
"MAPKBP1","0.985468244433546"
"WDR54","0.931417954910471"
"METTL22","1.02333745056275"
"FAM83E","1.06815072867851"
"CCER2","1.08587630917673"
"PCYT1A","0.991867042455265"
"COLCA2","1.00410950993417"
"BAZ1A","1.0009317875975"
"ECM1","1.00235178315655"
"FIS1","1.03245684489623"
"PAMR1","1.11491013348731"
"TACR3","1.11276376231794"
"PAN2","0.751000059363738"
"GRIK1-AS1","1.05219098767611"
"ODAD1","1.03736382381916"
"CRTAC1","1.04890194227898"
"DAOA","1.05255419369405"
"GASK1A","1.10479498176181"
"CHD4","0.721404205130283"
"MRPS18C","0.923048729127665"
"WNT10A","1.08413923188872"
"FAM53A","1.08683225235788"
"SRSF10","0.760337215090351"
"GTF3A","1.07690988829034"
"APH1A","1.15569057818318"
"IL1A","1.09281546961549"
"MRPL54","1.0718711966751"
"RGCC","1.04987568002893"
"SLC44A3","1.00283371329407"
"SYT13","0.998889964227017"
"CHKA","0.85234967499981"
"IQSEC2","0.93912839623938"
"GALNT5","1.03792151450088"
"PTPRN","1.14079802962325"
"GPR161","1.12555017428053"
"PURPL","1.09339547628624"
"WWC1","0.655257440826593"
"UBXN6","1.09977666761735"
"LINC00239","1.02478859907734"
"SLC46A3","0.581131481679708"
"SPTSSB","0.569047694331581"
"ACTC1","1.10334700405802"
"DTX3","0.969174665857611"
"SAAL1","0.924456708752505"
"YJEFN3","1.05405676193273"
"ATP9B","1.00300910550038"
"ELFN2","1.05126652775805"
"NUF2","0.926280634977729"
"H2BC11","1.04016770334528"
"ST6GALNAC2","0.751946939932468"
"TAFA4","1.09401518716844"
"NRXN3","1.09307755738212"
"LIMD1-AS1","1.10601370101999"
"NPB","1.06017265743842"
"PEX19","0.724941569475943"
"BRPF3","0.611535628534974"
"KRTCAP2","1.07619130944862"
"HMOX2","0.998409731221464"
"SEZ6","1.05051692473851"
"SAMD1","0.878758498375641"
"WBP1L","0.525528706421775"
"ZC3H18","0.852420334995721"
"CAV2","0.556439628531169"
"NRARP","0.749991141327039"
"ATP11B","0.782291883770378"
"DAGLB","0.888931208617901"
"SLC1A1","1.06402646494141"
"MCTP1","1.11324289348868"
"NOTCH3","0.640767912996954"
"GNB2","1.02076146488644"
"LINC00710","1.06426808529069"
"DDX25","1.05309608016201"
"TMA7","1.01809423471553"
"LCP2","1.04562951452976"
"MEX3B","0.641528518857726"
"IFTAP","0.921939396677168"
"TMCC2","1.11357177924141"
"POLR2K","1.10445402063621"
"SLC2A1","0.689891527470181"
"DENND6B","1.02000083205907"
"PPP1R10","0.714440444909159"
"OR51G1","1.15068056752307"
"SPP2","1.11371835968752"
"HLA-DOA","1.07651189303022"
"CD40LG","1.01400032081085"
"WFDC12","1.10612683909677"
"NEFL","1.08097784678657"
"ROCK2","0.659429127465372"
"PSMA8","1.03824734423026"
"PHLDA3","0.952807454100248"
"CACNA1F","1.06430694014371"
"ARL8A","1.04436259196186"
"HCN2","1.09799033010791"
"SLC6A15","1.10499921968571"
"CARD19","1.04459569794754"
"GRIN1","1.01957443400083"
"B3GALT1","1.0382273154505"
"ATP5MF","1.09485223656009"
"MCHR2-AS1","1.09530329971017"
"CTXN3","1.07551434710258"
"CYP4B1","1.02083138983683"
"CD79A","1.11033188558682"
"RP2","0.821699918238178"
"TNFRSF8","1.01897475890988"
"PRPF6","1.24822653191778"
"FZD6","0.715097463366666"
"ELP4","0.973890159942075"
"KCNK13","1.00049749889839"
"SCUBE3","1.02283060424389"
"RFC5","0.755311394669887"
"ADRA2A","1.04443986238437"
"TFAP2D","1.15335800483358"
"POLR2C","0.996020440764155"
"TXNDC17","0.978975329891885"
"KIF1B","0.978936437267888"
"NPSR1-AS1","1.11760147015266"
"DUSP23","1.01886529519"
"GARIN1B","1.09010181876622"
"KRTAP4-5","1.04829713030238"
"MAGEC3","1.08150369756541"
"HBS1L","1.02213277444421"
"USP39","0.785689176460591"
"NDUFAF4","1.01719143259286"
"STX3","0.526876929715608"
"RPSAP52","1.28237613718803"
"SEC61A1","0.685736000498815"
"FPGS","1.11743675749834"
"LOC100506358","1.07198678880553"
"AZIN2","1.099850230157"
"CCL26","1.19516387254845"
"TJP3","0.719380227570708"
"PRG3","1.07302797939959"
"SGCG","0.841723278188013"
